GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,,,,,
2791,1827.23,4536.69,4903.14,474.12,265.43,-156.57,-3809.66,-28901.57,1578.57,17199.09,-5624.83,173.19,-2083.54,-5451.64,-7535.19,,,,,,,,,
2801,1830.92,4556.95,4976.6,492.42,258.81,-129.92,-3828.47,-28722.08,1588.49,17097.96,-5683.61,173.27,-1878.32,-5510.34,-7388.66,,,,,,,,,
2811,1821.16,4572.43,4925.9,488.31,279.86,-110.13,-3819.7,-28617.29,1614.11,17095.69,-5821.27,175.4,-1749.67,-5645.87,-7395.54,,,,,,,,,
2821,1790.25,4509.57,4913.38,460.71,294.66,-117.07,-3833.37,-28753.46,1592.28,17172.69,-5690.78,172.01,-1970.34,-5518.77,-7489.11,,,,,,,,,
2831,1762.78,4603.02,4962,499.16,294.71,-147.04,-3795.42,-28649.85,1585.44,17055.97,-5755.59,173.85,-1829.24,-5581.73,-7410.98,,,,,,,,,
2841,1808.09,4543.63,4930.45,491.11,280.36,-124.17,-3839.56,-28698.68,1624.53,17037.05,-5667.7,174.17,-1947.21,-5493.54,-7440.74,,,,,,,,,
2851,1818.18,4500.71,4989.98,489.63,282.07,-108.88,-3840.59,-28757.79,1647.88,16995.58,-5581.37,172.27,-1983.23,-5409.1,-7392.32,,,,,,,,,
2861,1796.44,4550.65,4932.05,478.07,254.28,-139.2,-3828.81,-28848.84,1596.11,17145.93,-5587.97,174.82,-2063.33,-5413.15,-7476.48,,,,,,,,,
2871,1810.29,4563.46,4976.94,494.17,260.74,-122.64,-3830.08,-28822.64,1607.71,17075.26,-5623.14,174.06,-1986.8,-5449.08,-7435.88,,,,,,,,,
2881,1776.97,4477.63,4970.98,471.66,262.68,-89.19,-3864.59,-28721.43,1615.55,17141.28,-5740,172.68,-1958.46,-5567.32,-7525.79,,,,,,,,,
2891,1788.08,4489.8,4933.76,479.5,262.16,-136.42,-3837.35,-28803.45,1585.33,17220.42,-5701.67,174.55,-2018.18,-5527.11,-7545.29,,,,,,,,,
2901,1796.69,4484.94,5013.76,472.38,291.79,-147.99,-3870.8,-28739.46,1583.75,17156.74,-5707.15,174.22,-1958.19,-5532.93,-7491.12,,,,,,,,,
2911,1849.37,4500.75,4928.5,479.08,266.08,-125.36,-3855.63,-28604.43,1604.13,17189.17,-5810.23,171.88,-1768.33,-5638.35,-7406.68,,,,,,,,,
2921,1812.2,4501.36,4976.28,492.34,295.43,-112.04,-3830.96,-28742.77,1608.78,17148.63,-5692.59,171.74,-1850.75,-5520.86,-7371.61,,,,,,,,,
2931,1881.03,4432.47,4976.77,463.62,273.66,-123.5,-3849.22,-28750.39,1588.18,17153.17,-5705.53,173.94,-1954.21,-5531.59,-7485.8,,,,,,,,,
2941,1821.37,4567.3,4987.89,471.09,266.35,-108.01,-3838.93,-28855.13,1611.35,17063.01,-5598.5,176.92,-2013.72,-5421.58,-7435.3,,,,,,,,,
2951,1850.89,4560.62,4916.64,472.21,267.02,-118.14,-3780.71,-28852.31,1586.34,17148.95,-5635.39,176.05,-1948.5,-5459.34,-7407.84,,,,,,,,,
2961,1865.51,4471.09,4947.08,486.97,263.09,-131.04,-3860.35,-28747.62,1557.08,17142.01,-5685.48,174.47,-2006.19,-5511.02,-7517.2,,,,,,,,,
2971,1863.7,4477.24,4955.98,494.7,291.37,-134.6,-3797.37,-28768.62,1596.64,17195.39,-5748.21,179.37,-1825.57,-5568.84,-7394.41,,,,,,,,,
2981,1798.24,4459.17,4948.49,478.63,267.01,-136.14,-3825.78,-28961.66,1590.36,17214.49,-5562.6,173.4,-2167.19,-5389.2,-7556.4,,,,,,,,,
2991,1876.91,4582.42,4895.29,469.85,271.47,-139.27,-3830.33,-28888.57,1575.57,17307.83,-5705.94,177.05,-1878.81,-5528.89,-7407.69,,,,,,,,,
3001,1836.2,4461.25,4960.49,474.15,279.82,-120.93,-3860.89,-28814.17,1599.39,17209.88,-5690.6,176.28,-1974.81,-5514.31,-7489.12,,,,,,,,,
3011,1798.8,4433.36,4938.76,457.75,274.6,-123.56,-3812.6,-28746.91,1575.16,17086.17,-5706.94,178.96,-2118.48,-5527.98,-7646.46,,,,,,,,,
3021,1798.23,4572.54,4984.3,472.43,267.61,-135.9,-3827.13,-28717.71,1613.67,17074.92,-5665.76,177.53,-1897.05,-5488.23,-7385.28,,,,,,,,,
3031,1847.98,4540.81,4958.3,475.42,267.64,-143.56,-3778.04,-28834.25,1612.27,17093.07,-5656.59,176.68,-1960.37,-5479.91,-7440.28,,,,,,,,,
3041,1763.69,4539.19,4965,478.67,288.53,-132.13,-3833.57,-28686.92,1584.58,17136.49,-5757.97,174.63,-1896.45,-5583.34,-7479.79,,,,,,,,,
3051,1802.4,4461.89,4938.9,489.21,279.49,-118.98,-3834.35,-28896.28,1594.17,17191.41,-5577.07,174.11,-2092.15,-5402.96,-7495.11,,,,,,,,,
3061,1884.35,4544.19,4929.31,481.25,268.02,-114.36,-3831.99,-29049.65,1578.56,17052.76,-5402.7,172.13,-2257.56,-5230.57,-7488.13,,,,,,,,,
3071,1897.75,4564.29,4946.2,487.34,274.64,-101.96,-3782.71,-28796.3,1612.04,17076.61,-5654.56,177.48,-1822.1,-5477.08,-7299.18,,,,,,,,,
3081,1790.31,4447.87,4953.28,479.26,261.87,-104.17,-3810.5,-28886.99,1643.36,17184.39,-5628.71,176.99,-2041.31,-5451.71,-7493.03,,,,,,,,,
3091,1861.82,4550.04,4988.64,469.21,283.25,-124.78,-3809.97,-28768.34,1549.85,17084.12,-5688.74,176.76,-1916.17,-5511.99,-7428.16,,,,,,,,,
3101,1794.85,4539.69,4931.9,476.03,264.64,-89.05,-3840.9,-28753.64,1609.06,17193.45,-5735.36,173.68,-1873.98,-5561.67,-7435.65,,,,,,,,,
3111,1809.19,4512.99,4970.34,476.71,277.42,-136.55,-3812.89,-28873.67,1600.94,17168.43,-5620.78,174.22,-2007.1,-5446.57,-7453.67,,,,,,,,,
3121,1781.61,4610.16,4939.12,476.06,284.59,-141.73,-3855.38,-28691.87,1573.84,17051.53,-5731.58,176.53,-1972.05,-5555.05,-7527.11,,,,,,,,,
3131,1804.89,4487.12,4972.68,466.27,273.67,-99.41,-3852.97,-28734.18,1636.37,17101.25,-5707.06,176.71,-1944.31,-5530.35,-7474.66,,,,,,,,,
3141,1802.51,4531.07,4972.05,480.34,274.74,-115.87,-3827.37,-28905.42,1615.08,17177.99,-5638.58,172.51,-1994.89,-5466.07,-7460.97,,,,,,,,,
3151,1862.51,4471.91,4980.4,488.2,257.47,-102.95,-3790.83,-28808.7,1586.35,17162.9,-5718.09,177.32,-1892.75,-5540.77,-7433.52,,,,,,,,,
3161,1797.7,4592.69,4947.2,481.08,277.6,-116.22,-3818.56,-28686.87,1600.73,17133.65,-5769.32,173.52,-1791,-5595.8,-7386.8,,,,,,,,,
