GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,,,,,
141,1855.02,4429.79,5006.48,477.16,266.38,-96.47,-3865.22,-28898.91,1643.75,17226.19,-5639.9,170.89,-1955.84,-5469.01,-7424.85,,,,,,,,,
151,1765.43,4477.63,5008.32,485.23,261.46,-105.42,-3790.96,-29052.75,1640.5,17312.59,-5542.14,170.23,-1997.98,-5371.91,-7369.89,,,,,,,,,
161,1834.48,4499.84,4988.11,472.31,286.36,-116.07,-3844.16,-29095.69,1611.85,17283.3,-5503.84,170.16,-2079.66,-5333.68,-7413.34,,,,,,,,,
171,1855.17,4438.22,4958.6,467.65,262.48,-103.17,-3882.65,-29048.66,1626.49,17224.14,-5496.54,164.68,-2201.72,-5331.85,-7533.58,,,,,,,,,
181,1827.16,4536.09,4993.85,476.01,262.24,-121.94,-3850.99,-29076.2,1598.52,17298.08,-5583.46,167.85,-2057.18,-5415.61,-7472.79,,,,,,,,,
191,1809.35,4505.93,5009.32,484.49,280.87,-130.91,-3874.1,-28994.08,1565.37,17253.41,-5553.5,164.95,-2090.35,-5388.55,-7478.9,,,,,,,,,
201,1859.04,4521.31,4951.36,481.14,260.25,-123.45,-3832.53,-28864.09,1591.63,17113.79,-5595.79,171.03,-2041.56,-5424.76,-7466.31,,,,,,,,,
211,1789.89,4522.31,5022.37,479.96,257.76,-106.35,-3869.02,-28954.69,1599.88,17222.47,-5591.23,167.23,-2035.41,-5424,-7459.41,,,,,,,,,
221,1781.12,4537.41,4976.02,479.77,269.95,-102.86,-3829.14,-28965.61,1639.11,17149.41,-5548,167.53,-2064.81,-5380.47,-7445.28,,,,,,,,,
231,1855.55,4435.92,4967.87,455.88,279.2,-109.09,-3838.76,-29084.27,1616.19,17272.84,-5502.82,163,-2148.66,-5339.82,-7488.48,,,,,,,,,
241,1814.42,4398.73,4988.62,490.87,264.49,-114.06,-3878.48,-29004.33,1619.4,17370.14,-5623.24,163.3,-2050.19,-5459.94,-7510.13,,,,,,,,,
251,1779.28,4530.94,4980.23,479.83,266.13,-125.95,-3886.47,-28999.48,1610.74,17236.6,-5565.75,166.63,-2128.16,-5399.11,-7527.28,,,,,,,,,
261,1763.86,4482.99,4959,481.67,284.59,-113.92,-3874.81,-28878.77,1617.88,17388.99,-5719.66,169.28,-1888.52,-5550.38,-7438.89,,,,,,,,,
271,1847.09,4517.67,4996.12,486.69,268.04,-75.13,-3837.57,-28936.29,1634.75,17210.47,-5607.56,164.97,-1888.16,-5442.59,-7330.75,,,,,,,,,
